Data,Hora,TempBulboSeco,UmidadeRelativa
17/05/1999,0,12.9,97
17/05/1999,1200,11.6,93
17/05/1999,1800,20.1,62
18/05/1999,0,14.6,92
18/05/1999,1200,12.7,83
18/05/1999,1800,20.7,63
19/05/1999,0,13.9,95
19/05/1999,1200,13.4,95
19/05/1999,1800,18.8,58
20/05/1999,0,11.7,78
20/05/1999,1200,5.3,81
20/05/1999,1800,12.8,72
21/05/1999,0,9.3,86
21/05/1999,1200,7,86
21/05/1999,1800,16.3,61
22/05/1999,0,9.3,91
22/05/1999,1200,4,86
22/05/1999,1800,17.2,61
23/05/1999,0,9.3,95
23/05/1999,1200,7.2,98
23/05/1999,1800,19,65
24/05/1999,0,11.3,96
24/05/1999,1200,9.7,90
24/05/1999,1800,16.3,67
25/05/1999,0,13.3,92
25/05/1999,1200,11.3,97
25/05/1999,1800,15.4,81
26/05/1999,0,12.5,95
26/05/1999,1200,13,91
26/05/1999,1800,21.4,67
27/05/1999,0,17.7,83
27/05/1999,1200,17.1,87
27/05/1999,1800,22.7,65
28/05/1999,0,15.1,96
28/05/1999,1200,13,91
28/05/1999,1800,16,88
29/05/1999,0,14,92
29/05/1999,1200,15.1,95
29/05/1999,1800,16.3,97
30/05/1999,0,16.6,94
30/05/1999,1200,8.6,82
30/05/1999,1800,12.2,66
31/05/1999,0,7.7,88
31/05/1999,1200,5,87
31/05/1999,1800,14.9,67
01/06/1999,0,9,89
01/06/1999,1200,3,98
01/06/1999,1800,16.7,68
02/06/1999,0,11.1,93
02/06/1999,1200,5.9,83
02/06/1999,1800,16.7,75
03/06/1999,0,11.5,97
03/06/1999,1200,10.9,94
03/06/1999,1800,20.4,61
04/06/1999,0,15.5,89
04/06/1999,1200,11,98
04/06/1999,1800,12.3,95
05/06/1999,0,10.7,97
05/06/1999,1200,9.1,95
05/06/1999,1800,10.9,92
06/06/1999,0,9.6,95
06/06/1999,1200,8.9,98
06/06/1999,1800,10.4,90
07/06/1999,0,7.9,97
07/06/1999,1200,8.3,97
07/06/1999,1800,13,84
08/06/1999,0,10.7,96
08/06/1999,1200,12.2,93
08/06/1999,1800,15,89
09/06/1999,0,13,95
09/06/1999,1200,14,98
09/06/1999,1800,18.3,86
10/06/1999,0,15.9,96
10/06/1999,1200,15,96
10/06/1999,1800,18.7,67
11/06/1999,0,12.7,92
11/06/1999,1200,6.9,89
11/06/1999,1800,18.9,59
12/06/1999,0,9.8,98
12/06/1999,1200,8.3,94
12/06/1999,1800,17.7,66
13/06/1999,0,12.3,95
13/06/1999,1200,10.9,97
13/06/1999,1800,14.5,88
14/06/1999,0,10.7,94
14/06/1999,1200,10.2,100
14/06/1999,1800,11.9,96
15/06/1999,0,11.1,97
15/06/1999,1200,10.5,98
15/06/1999,1800,15.1,85
16/06/1999,0,12.4,96
16/06/1999,1200,11.3,98
16/06/1999,1800,16.3,79
17/06/1999,0,13,96
17/06/1999,1200,8.7,98
17/06/1999,1800,19.4,74
18/06/1999,0,13.8,97
18/06/1999,1200,12.2,98
18/06/1999,1800,13.9,93
19/06/1999,0,13,92
19/06/1999,1200,11.4,98
19/06/1999,1800,14.1,97
20/06/1999,0,11.8,96
20/06/1999,1200,11.1,98
20/06/1999,1800,14,92
21/06/1999,0,12.2,98
21/06/1999,1200,11.9,90
21/06/1999,1800,15.1,84
22/06/1999,0,13.5,95
22/06/1999,1200,11.3,98
22/06/1999,1800,19.5,67
23/06/1999,0,14.8,96
23/06/1999,1200,9.7,98
23/06/1999,1800,19.3,69
24/06/1999,0,14,94
24/06/1999,1200,10.7,92
24/06/1999,1800,19.9,67
25/06/1999,0,14.3,97
25/06/1999,1200,13.9,93
25/06/1999,1800,21.2,83
26/06/1999,0,16.3,95
26/06/1999,1200,13.8,94
26/06/1999,1800,19.3,76
27/06/1999,0,13.7,97
27/06/1999,1200,11.7,92
27/06/1999,1800,21.7,66
28/06/1999,0,16.2,95
28/06/1999,1200,11.3,97
28/06/1999,1800,23.1,59
29/06/1999,0,17.5,91
29/06/1999,1200,17.4,78
29/06/1999,1800,16.6,82
30/06/1999,0,13.6,87
30/06/1999,1200,7.6,88
30/06/1999,1800,17,69
01/07/1999,0,9.1,87
01/07/1999,1200,7.7,91
01/07/1999,1800,16.4,72
02/07/1999,0,10.7,93
02/07/1999,1200,11.4,93
02/07/1999,1800,13.3,95
03/07/1999,0,12.4,98
03/07/1999,1200,13.2,98
03/07/1999,1800,21.6,75
04/07/1999,0,15.4,98
04/07/1999,1200,12,97
04/07/1999,1800,11.1,97
05/07/1999,0,9.3,98
05/07/1999,1200,8,98
05/07/1999,1800,8.9,94
06/07/1999,0,8.7,97
06/07/1999,1200,9.9,92
06/07/1999,1800,12.5,93
07/07/1999,0,11.1,98
07/07/1999,1200,12.5,97
07/07/1999,1800,14.9,97
08/07/1999,0,13.2,98
08/07/1999,1200,12,93
08/07/1999,1800,17,71
09/07/1999,0,11.8,95
09/07/1999,1200,9.2,98
09/07/1999,1800,17.1,72
10/07/1999,0,10.6,97
10/07/1999,1200,12.1,100
10/07/1999,1800,15.7,85
11/07/1999,0,12.5,97
11/07/1999,1200,11.9,97
11/07/1999,1800,14.9,88
12/07/1999,0,12.1,97
12/07/1999,1200,12.2,91
12/07/1999,1800,17.1,78
13/07/1999,0,11.3,98
13/07/1999,1200,6.9,98
13/07/1999,1800,19,63
14/07/1999,0,12.1,97
14/07/1999,1200,9.5,94
14/07/1999,1800,21.1,64
15/07/1999,0,14.1,95
15/07/1999,1200,11,86
15/07/1999,1800,22.1,57
16/07/1999,0,16.3,88
16/07/1999,1200,11.7,90
16/07/1999,1800,22.8,62
17/07/1999,0,16.7,87
17/07/1999,1200,13.9,88
17/07/1999,1800,23,60
18/07/1999,0,12.9,90
18/07/1999,1200,10.2,97
18/07/1999,1800,13.1,88
19/07/1999,0,11.8,93
19/07/1999,1200,11.9,100
19/07/1999,1800,19.2,83
20/07/1999,0,14.7,98
20/07/1999,1200,14.5,97
20/07/1999,1800,21.4,71
21/07/1999,0,18.2,80
21/07/1999,1200,11.4,91
21/07/1999,1800,20,54
22/07/1999,0,12.6,85
22/07/1999,1200,10.5,89
22/07/1999,1800,15.6,81
23/07/1999,0,10.5,94
23/07/1999,1200,10.7,96
23/07/1999,1800,15.1,87
24/07/1999,0,12.1,97
24/07/1999,1200,12,96
24/07/1999,1800,22,63
25/07/1999,0,15.9,92
25/07/1999,1200,11.3,92
25/07/1999,1800,24.1,55
26/07/1999,0,16.7,92
26/07/1999,1200,11.9,95
26/07/1999,1800,24.4,59
27/07/1999,0,18.5,86
27/07/1999,1200,16.3,82
27/07/1999,1800,25.1,56
28/07/1999,0,15.7,87
28/07/1999,1200,12.9,97
28/07/1999,1800,14.3,93
29/07/1999,0,12.4,98
29/07/1999,1200,12.9,96
29/07/1999,1800,19.6,78
30/07/1999,0,14,96
30/07/1999,1200,12.6,96
30/07/1999,1800,24.2,61
31/07/1999,0,17.1,88
31/07/1999,1200,8.1,97
31/07/1999,1800,12.1,76
01/08/1999,0,7.1,97
01/08/1999,1200,8.1,88
01/08/1999,1800,17.6,68
02/08/1999,0,10.9,96
02/08/1999,1200,8.1,98
02/08/1999,1800,21.3,51
03/08/1999,0,14.1,96
03/08/1999,1200,7.9,74
03/08/1999,1800,21.4,51
04/08/1999,0,10.3,94
04/08/1999,1200,5.9,98
04/08/1999,1800,20.1,64
05/08/1999,0,12.1,92
05/08/1999,1200,11.7,90
05/08/1999,1800,21.4,66
06/08/1999,0,13.5,97
06/08/1999,1200,11.6,97
06/08/1999,1800,23.3,59
07/08/1999,0,17.1,89
07/08/1999,1200,15.3,77
07/08/1999,1800,19.3,63
08/08/1999,0,16.1,85
08/08/1999,1200,8.7,72
08/08/1999,1800,17.3,64
09/08/1999,0,10.3,94
09/08/1999,1200,8.6,94
09/08/1999,1800,18.9,62
10/08/1999,0,13.9,90
10/08/1999,1200,10,92
10/08/1999,1800,25.3,46
11/08/1999,0,18.1,84
11/08/1999,1200,13.7,69
11/08/1999,1800,26.4,51
12/08/1999,0,18.4,83
12/08/1999,1200,12.1,86
12/08/1999,1800,26.2,46
13/08/1999,0,19.8,79
13/08/1999,1200,14.3,88
13/08/1999,1800,24.2,68
14/08/1999,0,12.9,95
14/08/1999,1200,7.3,97
14/08/1999,1800,9,61
15/08/1999,0,4.9,80
15/08/1999,1200,0.1,71
15/08/1999,1800,9,69
16/08/1999,0,4.8,90
16/08/1999,1200,5,87
16/08/1999,1800,10.3,78
17/08/1999,0,7.6,97
17/08/1999,1200,8.9,95
17/08/1999,1800,11.8,85
18/08/1999,0,9.3,98
18/08/1999,1200,8.9,97
18/08/1999,1800,16.1,78
