Data,Hora,TempBulboSeco,UmidadeRelativa
24/06/1999,1200,25.2,95
24/06/1999,1800,25,91
25/06/1999,0,24,95
25/06/1999,1200,24.8,92
25/06/1999,1800,28,85
26/06/1999,0,25.2,95
26/06/1999,1200,25.8,91
26/06/1999,1800,29,87
27/06/1999,0,25.4,91
27/06/1999,1200,26,97
27/06/1999,1800,31,80
28/06/1999,0,26,92
28/06/1999,1200,26.4,91
28/06/1999,1800,31.2,73
29/06/1999,0,25.8,94
29/06/1999,1200,27,85
29/06/1999,1800,31.8,77
30/06/1999,0,25.8,92
30/06/1999,1200,27,91
30/06/1999,1800,31.6,74
01/07/1999,0,26,83
01/07/1999,1200,27.2,80
01/07/1999,1800,31.4,63
02/07/1999,0,26,83
02/07/1999,1200,27.8,81
02/07/1999,1800,29.8,73
03/07/1999,0,26.4,91
03/07/1999,1200,25.8,90
03/07/1999,1800,30.8,77
04/07/1999,0,27,89
04/07/1999,1200,27.2,84
04/07/1999,1800,26.2,92
05/07/1999,0,24.4,97
05/07/1999,1200,25.8,92
05/07/1999,1800,31.4,69
06/07/1999,0,27,85
06/07/1999,1200,23.6,93
06/07/1999,1800,25.2,84
07/07/1999,0,23.2,95
07/07/1999,1200,23.4,84
07/07/1999,1800,28.2,66
08/07/1999,0,24,92
08/07/1999,1200,25.4,91
08/07/1999,1800,30,66
09/07/1999,0,25,92
09/07/1999,1200,25.6,89
09/07/1999,1800,31,58
10/07/1999,0,25.6,82
10/07/1999,1200,25,84
10/07/1999,1800,27,78
11/07/1999,0,23.4,97
11/07/1999,1200,24.2,90
11/07/1999,1800,30.6,66
12/07/1999,0,25.2,92
12/07/1999,1200,25,89
12/07/1999,1800,31.2,65
13/07/1999,0,26,89
13/07/1999,1200,27.2,84
13/07/1999,1800,31,62
14/07/1999,0,26.8,82
14/07/1999,1200,25,95
14/07/1999,1800,31.6,68
15/07/1999,0,25.2,92
15/07/1999,1200,25.2,91
15/07/1999,1800,31.6,65
16/07/1999,0,26.6,88
16/07/1999,1200,26.4,92
16/07/1999,1800,31.6,63
17/07/1999,0,27.2,80
17/07/1999,1200,26.8,86
17/07/1999,1800,30.2,67
18/07/1999,0,26.6,88
18/07/1999,1200,25.6,88
18/07/1999,1800,32.2,53
19/07/1999,0,26.2,86
19/07/1999,1200,26,80
19/07/1999,1800,31.2,64
20/07/1999,0,26,89
20/07/1999,1200,25.2,88
20/07/1999,1800,30.8,70
21/07/1999,0,25.4,91
21/07/1999,1200,28,85
21/07/1999,1800,32.1,63
22/07/1999,0,26.4,91
22/07/1999,1200,26,89
22/07/1999,1800,27,87
23/07/1999,0,25.2,92
23/07/1999,1200,25.4,89
23/07/1999,1800,32,61
24/07/1999,0,26,91
24/07/1999,1200,26.4,91
24/07/1999,1800,32.6,69
25/07/1999,0,26.8,89
25/07/1999,1200,26.6,81
25/07/1999,1800,27.4,77
26/07/1999,0,25.6,89
26/07/1999,1200,25.8,85
26/07/1999,1800,31.8,67
27/07/1999,0,26.4,86
27/07/1999,1200,26,80
27/07/1999,1800,31.3,69
28/07/1999,0,27,87
28/07/1999,1200,26.2,89
28/07/1999,1800,28.4,75
29/07/1999,0,25.4,95
