Data,Hora,TempBulboSeco,UmidadeRelativa
25/07/1999,1800,31.5,43
26/07/1999,0,26,64
26/07/1999,1200,21.9,72
26/07/1999,1800,34.6,27
27/07/1999,0,26,61
27/07/1999,1200,23.1,66
27/07/1999,1800,34.2,31
28/07/1999,0,25.8,65
28/07/1999,1200,22.8,69
28/07/1999,1800,34.8,27
29/07/1999,0,25.8,65
29/07/1999,1200,22.4,69
29/07/1999,1800,34.4,24
30/07/1999,0,25.2,62
30/07/1999,1200,22,71
30/07/1999,1800,34.2,28
31/07/1999,0,27.2,46
31/07/1999,1200,20.2,79
31/07/1999,1800,27.4,49
01/08/1999,0,24,63
01/08/1999,1200,19.6,62
01/08/1999,1800,30.2,42
02/08/1999,0,26.4,56
02/08/1999,1200,20,87
02/08/1999,1800,33.6,23
03/08/1999,0,26.2,85
03/08/1999,1200,20.6,71
03/08/1999,1800,34.6,21
04/08/1999,0,25.4,56
04/08/1999,1200,21.3,58
04/08/1999,1800,33.6,29
05/08/1999,0,24.8,66
05/08/1999,1200,22.3,74
05/08/1999,1800,35.2,26
06/08/1999,0,25.2,61
06/08/1999,1200,25.2,53
06/08/1999,1800,34.2,24
07/08/1999,0,26.2,48
07/08/1999,1200,24.6,54
07/08/1999,1800,34.2,28
08/08/1999,0,27.4,47
08/08/1999,1200,19.2,59
08/08/1999,1800,26.4,60
09/08/1999,0,22.2,68
09/08/1999,1200,17.8,86
09/08/1999,1800,30.9,48
10/08/1999,0,27,60
10/08/1999,1200,21.6,86
10/08/1999,1800,35.2,35
11/08/1999,0,27.4,64
11/08/1999,1200,22.6,67
11/08/1999,1800,35.8,37
12/08/1999,0,27.2,63
12/08/1999,1200,22.7,75
12/08/1999,1800,35.7,41
13/08/1999,0,27.8,71
13/08/1999,1200,22.5,78
13/08/1999,1800,34.4,46
14/08/1999,0,23.4,87
14/08/1999,1200,15.4,59
14/08/1999,1800,18.2,50
15/08/1999,0,15.4,48
15/08/1999,1200,10,49
15/08/1999,1800,17.4,31
16/08/1999,0,13.4,45
16/08/1999,1200,9.8,49
16/08/1999,1800,22.2,23
17/08/1999,0,17.6,49
17/08/1999,1200,13.6,70
17/08/1999,1800,28.2,30
18/08/1999,0,22.2,56
18/08/1999,1200,16.6,67
18/08/1999,1800,33.4,34
19/08/1999,0,24.8,58
19/08/1999,1200,20.8,63
19/08/1999,1800,35.4,31
20/08/1999,0,28,59
20/08/1999,1200,23.8,66
20/08/1999,1800,36,25
21/08/1999,0,28,57
21/08/1999,1200,20.8,70
21/08/1999,1800,35.7,21
22/08/1999,0,25.2,57
22/08/1999,1200,20.6,67
22/08/1999,1800,33.6,30
23/08/1999,0,28.4,56
23/08/1999,1200,23.2,60
23/08/1999,1800,35.6,22
24/08/1999,0,29,64
24/08/1999,1200,26.2,71
24/08/1999,1800,34.4,24
25/08/1999,0,28.4,45
25/08/1999,1200,23.7,64
25/08/1999,1800,34.6,23
26/08/1999,0,26.4,59
26/08/1999,1200,23.9,51
26/08/1999,1800,34.2,28
27/08/1999,0,25.8,63
27/08/1999,1200,21.3,76
27/08/1999,1800,35.3,28
28/08/1999,0,26.4,63
28/08/1999,1200,23.4,64
28/08/1999,1800,35.8,46
29/08/1999,0,27.2,73
29/08/1999,1200,23.6,79
29/08/1999,1800,36.4,46
30/08/1999,0,28,74
30/08/1999,1200,24,81
30/08/1999,1800,38.4,25
31/08/1999,0,30.5,61
31/08/1999,1200,27,61
31/08/1999,1800,38.4,29
01/09/1999,0,30.4,65
01/09/1999,1200,24.2,64
01/09/1999,1800,38,26
02/09/1999,0,27.6,61
02/09/1999,1200,22.4,66
02/09/1999,1800,36.8,31
03/09/1999,0,28,62
03/09/1999,1200,23.2,69
03/09/1999,1800,36.6,32
04/09/1999,0,27.4,63
04/09/1999,1200,22.6,77
04/09/1999,1800,36.6,32
05/09/1999,0,26.7,69
05/09/1999,1200,22.8,74
05/09/1999,1800,36.3,33
06/09/1999,0,28,63
06/09/1999,1200,25.4,75
06/09/1999,1800,37.8,38
07/09/1999,0,30.2,68
07/09/1999,1200,28.4,69
07/09/1999,1800,36.6,98
08/09/1999,0,33,48
08/09/1999,1200,29.2,67
