Data,Hora,TempBulboSeco,UmidadeRelativa
08/07/2000,1200,23.3,89
08/07/2000,1800,26.1,78
09/07/2000,0,23.7,87
09/07/2000,1200,23.5,89
09/07/2000,1800,26.3,78
10/07/2000,0,24.9,81
10/07/2000,1200,26.7,74
10/07/2000,1800,26.9,69
11/07/2000,0,25.3,77
11/07/2000,1200,25,86
11/07/2000,1800,25.4,81
12/07/2000,0,25.7,76
12/07/2000,1200,26.7,67
12/07/2000,1800,26.5,76
13/07/2000,0,24.7,80
13/07/2000,1200,26.6,77
13/07/2000,1800,26.6,80
14/07/2000,0,24.9,79
14/07/2000,1200,26.1,73
14/07/2000,1800,26.7,66
15/07/2000,0,25.1,71
15/07/2000,1200,25.7,61
15/07/2000,1800,26.9,66
16/07/2000,0,23.5,85
16/07/2000,1200,23.5,87
16/07/2000,1800,24.9,78
17/07/2000,0,24.1,81
17/07/2000,1200,25.8,81
17/07/2000,1800,26.7,81
18/07/2000,0,25.4,87
18/07/2000,1200,26.9,79
18/07/2000,1800,27.3,77
19/07/2000,0,25.9,82
19/07/2000,1200,26.7,76
19/07/2000,1800,26.6,80
20/07/2000,0,25.7,80
20/07/2000,1200,26.1,78
20/07/2000,1800,26.3,81
21/07/2000,0,25.7,83
21/07/2000,1200,27.6,72
21/07/2000,1800,26.7,71
22/07/2000,0,25.3,76
22/07/2000,1200,26.7,77
22/07/2000,1800,26.7,70
23/07/2000,0,25.1,76
23/07/2000,1200,26.7,68
23/07/2000,1800,26.5,71
24/07/2000,0,24.9,74
24/07/2000,1200,24.9,81
24/07/2000,1800,26.7,67
25/07/2000,0,24.7,74
25/07/2000,1200,24.9,84
25/07/2000,1800,26.9,70
26/07/2000,0,25,73
26/07/2000,1200,26.5,74
26/07/2000,1800,26.7,72
27/07/2000,0,25.3,77
27/07/2000,1200,26.3,67
27/07/2000,1800,26.4,69
28/07/2000,0,25.1,76
28/07/2000,1200,22.3,83
28/07/2000,1800,24.5,75
29/07/2000,0,25.1,63
29/07/2000,1200,24.5,74
29/07/2000,1800,23.3,79
30/07/2000,0,24.3,68
30/07/2000,1200,25.3,63
30/07/2000,1800,26.5,58
31/07/2000,0,24.5,67
31/07/2000,1200,23.2,92
31/07/2000,1800,23.2,91
01/08/2000,0,24.3,80
01/08/2000,1200,25.1,81
01/08/2000,1800,25.7,80
02/08/2000,0,25.3,74
02/08/2000,1200,25.6,75
02/08/2000,1800,26.8,61
03/08/2000,0,24.9,76
03/08/2000,1200,25.1,77
