Data,Hora,TempBulboSeco,UmidadeRelativa
13/11/2002,0,23.3,67
13/11/2002,1200,22.6,89
13/11/2002,1800,24.3,82
14/11/2002,0,23,87
14/11/2002,1200,24.3,84
14/11/2002,1800,31,60
15/11/2002,0,27.8,71
15/11/2002,1200,27.1,72
15/11/2002,1800,29.9,61
16/11/2002,0,27.5,67
16/11/2002,1200,27.2,76
16/11/2002,1800,31.3,54
17/11/2002,0,27.2,71
17/11/2002,1200,31,59
17/11/2002,1800,31.7,47
18/11/2002,0,27.9,67
18/11/2002,1200,29.9,70
18/11/2002,1800,35.8,50
19/11/2002,0,31.2,64
19/11/2002,1200,27.7,79
19/11/2002,1800,29.1,71
20/11/2002,0,26.8,72
20/11/2002,1200,28.2,68
20/11/2002,1800,29.1,66
21/11/2002,0,26,80
21/11/2002,1200,28,77
21/11/2002,1800,32.1,61
22/11/2002,0,28.4,75
22/11/2002,1200,30.2,61
22/11/2002,1800,31.2,65
23/11/2002,0,26.4,85
23/11/2002,1200,28.4,68
23/11/2002,1800,31.1,59
24/11/2002,0,28.2,75
24/11/2002,1200,27,84
24/11/2002,1800,30.2,65
25/11/2002,0,28,78
25/11/2002,1200,30.3,71
25/11/2002,1800,37,51
26/11/2002,0,31,60
26/11/2002,1200,33.2,56
26/11/2002,1800,37.8,44
27/11/2002,0,27.1,76
27/11/2002,1200,32.6,49
27/11/2002,1800,37,50
28/11/2002,0,31.6,56
28/11/2002,1200,31,58
28/11/2002,1800,35.4,44
29/11/2002,0,31.1,61
29/11/2002,1200,30.2,64
29/11/2002,1800,35.6,45
30/11/2002,0,32.4,61
30/11/2002,1200,32.8,52
30/11/2002,1800,31.5,64
01/12/2002,0,29.6,65
01/12/2002,1200,32.3,62
01/12/2002,1800,41.5,34
02/12/2002,0,34.2,56
02/12/2002,1200,31.4,64
02/12/2002,1800,31,65
03/12/2002,0,24.2,91
03/12/2002,1200,24.7,92
03/12/2002,1800,26.9,77
04/12/2002,0,25.8,81
04/12/2002,1200,27.8,75
04/12/2002,1800,28.4,73
05/12/2002,0,26.4,77
05/12/2002,1200,29,72
05/12/2002,1800,33.2,61
06/12/2002,0,27.4,73
06/12/2002,1200,31.2,70
06/12/2002,1800,36.1,47
07/12/2002,0,29.1,72
07/12/2002,1200,32,61
07/12/2002,1800,33.4,53
08/12/2002,0,29.6,67
08/12/2002,1200,31,61
08/12/2002,1800,33.1,56
09/12/2002,0,29.3,72
09/12/2002,1200,24.6,89
09/12/2002,1800,23.3,92
10/12/2002,0,22.6,91
10/12/2002,1200,23.8,90
10/12/2002,1800,24.2,84
11/12/2002,0,23.2,85
11/12/2002,1200,24.3,90
11/12/2002,1800,26.2,76
12/12/2002,0,24.1,89
12/12/2002,1200,24.9,91
12/12/2002,1800,27.6,81
13/12/2002,0,25.2,92
13/12/2002,1200,26.4,83
13/12/2002,1800,27.8,77
14/12/2002,0,26,80
14/12/2002,1200,27.2,85
14/12/2002,1800,29,66
15/12/2002,0,24.1,83
15/12/2002,1200,26.2,85
15/12/2002,1800,32.4,57
16/12/2002,0,28.6,71
16/12/2002,1200,27.6,79
16/12/2002,1800,28,77
17/12/2002,0,25.6,85
17/12/2002,1200,29,73
17/12/2002,1800,34.3,44
