Data,Hora,TempBulboSeco,UmidadeRelativa
26/05/1999,1200,22.5,73
26/05/1999,1800,26.5,69
27/05/1999,0,22.4,84
27/05/1999,1200,23.6,68
27/05/1999,1800,28.4,57
28/05/1999,0,23.8,83
28/05/1999,1200,23.9,67
28/05/1999,1800,26.5,71
29/05/1999,0,23.8,87
29/05/1999,1200,24.3,84
29/05/1999,1800,27.3,73
30/05/1999,0,23.8,86
30/05/1999,1200,26.1,61
30/05/1999,1800,31,46
31/05/1999,0,22.8,81
31/05/1999,1200,20.2,62
31/05/1999,1800,23.8,53
01/06/1999,0,19.6,79
01/06/1999,1200,22,66
01/06/1999,1800,22.6,71
02/06/1999,0,21.3,81
02/06/1999,1200,23.4,70
02/06/1999,1800,26.3,70
03/06/1999,0,22.4,86
03/06/1999,1200,23.2,71
03/06/1999,1800,25.4,70
04/06/1999,0,21.8,82
04/06/1999,1200,23.6,66
04/06/1999,1800,25.2,72
05/06/1999,0,21.6,87
05/06/1999,1200,23.3,78
05/06/1999,1800,27.3,63
06/06/1999,0,21.8,86
06/06/1999,1200,22.5,83
06/06/1999,1800,27,65
07/06/1999,0,21.8,89
07/06/1999,1200,22.2,81
07/06/1999,1800,22.9,85
08/06/1999,0,20.6,96
08/06/1999,1200,21,94
08/06/1999,1800,20.1,96
09/06/1999,0,22.4,77
09/06/1999,1200,21.8,91
09/06/1999,1800,21.8,86
10/06/1999,0,19.6,88
10/06/1999,1200,20.2,92
10/06/1999,1800,24.3,68
11/06/1999,0,21.3,81
11/06/1999,1200,23.4,67
11/06/1999,1800,29.4,60
12/06/1999,0,21.8,77
12/06/1999,1200,22.4,88
12/06/1999,1800,22.8,81
13/06/1999,0,21.6,93
13/06/1999,1200,22.8,81
13/06/1999,1800,25.4,71
14/06/1999,0,21.9,93
14/06/1999,1200,22.2,82
14/06/1999,1800,23.4,70
15/06/1999,0,20.8,87
15/06/1999,1200,20.8,83
15/06/1999,1800,23.3,76
16/06/1999,0,21.3,91
16/06/1999,1200,21.7,90
16/06/1999,1800,24.8,69
17/06/1999,0,21.2,91
17/06/1999,1200,23.6,64
17/06/1999,1800,27.2,68
18/06/1999,0,22.3,87
18/06/1999,1200,21.8,86
18/06/1999,1800,26,70
19/06/1999,0,22.2,88
19/06/1999,1200,23.9,71
19/06/1999,1800,30.3,56
20/06/1999,0,23.3,90
20/06/1999,1200,21.9,86
20/06/1999,1800,25.8,76
21/06/1999,0,22.8,88
21/06/1999,1200,24.4,87
21/06/1999,1800,26.3,79
22/06/1999,0,24.3,85
22/06/1999,1200,23.3,90
22/06/1999,1800,22.8,81
23/06/1999,0,21.9,88
23/06/1999,1200,21.8,79
23/06/1999,1800,25.2,68
24/06/1999,0,22.2,86
24/06/1999,1200,22.4,84
24/06/1999,1800,25.6,71
25/06/1999,0,23.3,86
25/06/1999,1200,24.1,81
25/06/1999,1800,26.8,77
26/06/1999,0,23.9,91
26/06/1999,1200,22.4,93
26/06/1999,1800,24.8,70
27/06/1999,0,21.4,80
27/06/1999,1200,22.7,75
27/06/1999,1800,25.4,65
28/06/1999,0,22.1,91
28/06/1999,1200,23.7,76
28/06/1999,1800,27.2,69
29/06/1999,0,23.4,85
29/06/1999,1200,24.8,72
29/06/1999,1800,27.5,68
30/06/1999,0,24.2,80
30/06/1999,1200,26.1,65
30/06/1999,1800,24.7,69
01/07/1999,0,20.6,88
01/07/1999,1200,21.1,74
01/07/1999,1800,22.2,68
02/07/1999,0,20.6,78
02/07/1999,1200,20.1,89
02/07/1999,1800,23.5,68
03/07/1999,0,21.8,78
03/07/1999,1200,21.1,76
03/07/1999,1800,25.5,67
04/07/1999,0,22.2,86
04/07/1999,1200,25.6,64
04/07/1999,1800,29.8,60
05/07/1999,0,24.2,80
05/07/1999,1200,23,82
05/07/1999,1800,24.9,74
06/07/1999,0,21.6,91
06/07/1999,1200,20.3,87
06/07/1999,1800,20.6,85
07/07/1999,0,19.8,87
07/07/1999,1200,19.8,90
07/07/1999,1800,22.4,68
08/07/1999,0,19.3,95
08/07/1999,1200,21.2,78
08/07/1999,1800,24.6,66
09/07/1999,0,21.6,79
09/07/1999,1200,21.1,79
09/07/1999,1800,23.2,77
10/07/1999,0,21.8,87
10/07/1999,1200,21.8,70
10/07/1999,1800,23.2,67
11/07/1999,0,20.8,87
11/07/1999,1200,22.4,69
11/07/1999,1800,23.2,59
12/07/1999,0,18.8,88
12/07/1999,1200,20.4,76
12/07/1999,1800,21.4,72
13/07/1999,0,18.3,95
13/07/1999,1200,20.6,83
13/07/1999,1800,24.7,65
14/07/1999,0,19.3,91
14/07/1999,1200,18.6,94
14/07/1999,1800,23.6,64
15/07/1999,0,20.8,82
15/07/1999,1200,21.1,93
15/07/1999,1800,23.2,84
16/07/1999,0,22.4,86
16/07/1999,1200,21.8,96
16/07/1999,1800,25.6,75
17/07/1999,0,22.2,95
17/07/1999,1200,22.7,83
17/07/1999,1800,26.9,72
18/07/1999,0,22.9,90
18/07/1999,1200,22.8,85
18/07/1999,1800,24.5,71
19/07/1999,0,21.6,93
19/07/1999,1200,23,84
19/07/1999,1800,26.7,69
20/07/1999,0,22.7,90
20/07/1999,1200,22.6,79
20/07/1999,1800,24.2,75
21/07/1999,0,21.8,90
21/07/1999,1200,23.6,69
21/07/1999,1800,29.4,53
22/07/1999,0,23.4,81
22/07/1999,1200,22,81
22/07/1999,1800,24.2,69
23/07/1999,0,22.2,87
23/07/1999,1200,19.8,96
23/07/1999,1800,23.4,76
24/07/1999,0,21.3,90
24/07/1999,1200,21.8,90
24/07/1999,1800,26.2,70
25/07/1999,0,22.4,90
25/07/1999,1200,23.3,75
25/07/1999,1800,26.9,69
26/07/1999,0,23.4,85
26/07/1999,1200,23.7,72
26/07/1999,1800,26.4,72
27/07/1999,0,22.6,91
27/07/1999,1200,23.6,81
27/07/1999,1800,26.4,68
28/07/1999,0,22.6,83
28/07/1999,1200,23.8,75
28/07/1999,1800,24.4,78
29/07/1999,0,21.8,86
29/07/1999,1200,23.7,76
29/07/1999,1800,24.6,65
30/07/1999,0,21.4,91
30/07/1999,1200,22.6,79
30/07/1999,1800,25.6,69
31/07/1999,0,22.2,82
31/07/1999,1200,23.9,73
31/07/1999,1800,25.2,68
01/08/1999,0,20.3,83
01/08/1999,1200,21.3,73
01/08/1999,1800,22.1,67
02/08/1999,0,20.8,77
02/08/1999,1200,21.9,80
02/08/1999,1800,24.6,63
03/08/1999,0,21.7,71
03/08/1999,1200,21.8,75
03/08/1999,1800,23,65
04/08/1999,0,20.2,74
04/08/1999,1200,21.6,65
04/08/1999,1800,20.8,77
05/08/1999,0,19.3,84
05/08/1999,1200,20.6,63
05/08/1999,1800,22.4,58
06/08/1999,0,19.8,72
06/08/1999,1200,19.8,85
06/08/1999,1800,24,61
07/08/1999,0,20.6,75
07/08/1999,1200,22.2,71
07/08/1999,1800,25.9,57
08/08/1999,0,21.3,73
08/08/1999,1200,22.4,69
08/08/1999,1800,26.9,63
09/08/1999,0,21.8,82
09/08/1999,1200,22.9,74
09/08/1999,1800,23.9,67
10/08/1999,0,21.2,81
10/08/1999,1200,22.4,74
10/08/1999,1800,25.8,70
11/08/1999,0,22.4,84
11/08/1999,1200,22.6,69
11/08/1999,1800,27.4,63
12/08/1999,0,22.4,77
12/08/1999,1200,22.6,68
12/08/1999,1800,27.4,60
13/08/1999,0,22.2,83
13/08/1999,1200,23.8,60
13/08/1999,1800,26.9,69
14/08/1999,0,23.4,78
14/08/1999,1200,25.3,72
14/08/1999,1800,23.8,74
15/08/1999,0,22.3,85
15/08/1999,1200,18.8,88
15/08/1999,1800,19.1,65
16/08/1999,0,17.7,66
16/08/1999,1200,15.4,87
16/08/1999,1800,15.4,91
17/08/1999,0,16.4,83
17/08/1999,1200,18.4,76
17/08/1999,1800,21.3,61
18/08/1999,0,17.3,93
18/08/1999,1200,17.8,92
18/08/1999,1800,21.4,72
19/08/1999,0,18.8,84
19/08/1999,1200,21.6,77
19/08/1999,1800,22.4,72
20/08/1999,0,19.8,86
20/08/1999,1200,19.8,94
20/08/1999,1800,23.8,72
21/08/1999,0,21.3,78
21/08/1999,1200,20,85
21/08/1999,1800,23.8,69
22/08/1999,0,20.6,78
22/08/1999,1200,22,69
22/08/1999,1800,24.7,58
23/08/1999,0,21,74
23/08/1999,1200,22.4,66
23/08/1999,1800,26.3,52
24/08/1999,0,20.8,70
24/08/1999,1200,22.4,71
24/08/1999,1800,25.6,44
25/08/1999,0,21.1,85
25/08/1999,1200,22.4,79
25/08/1999,1800,25.2,60
26/08/1999,0,22.3,74
26/08/1999,1200,22.8,66
